Evento,Tiempo_Parada,Tiempo_Por_Vuelta,Curvas_Lentas,Curvas_Medias,Curvas_Rápidas,Deg_Blando,Deg_Medio,Deg_Duro,Año,Driver,LapNumber,Stint,Compound,TyreLife,Team,TrackStatus,Position,Tiempo_Antes_Pit,Tiempo_Delante,Tiempo_Detras,Piloto_Delante,Piloto_Detras,Parada_Delante,Parada_Detras,Rainfall,TrackTemp,Tráfico,CompuestoBueno
Singapore Grand Prix,31.328367346938773,112.27280922815856,11,11,1,BAJA,MEDIA,BAJA,2023,RUS,44,2,HARD,24,Mercedes,26,4,100.191,2.631999999999607,-2.449000000000524,LEC,HAM,False,False,False,34.8,True,HARD
Singapore Grand Prix,31.328367346938773,112.27280922815856,11,11,1,BAJA,MEDIA,BAJA,2023,HAM,44,2,HARD,24,Mercedes,6,5,101.023,2.449000000000524,-28.862999999999374,RUS,GAS,False,False,False,34.6,True,MEDIUM
Singapore Grand Prix,31.328367346938773,112.27280922815856,11,11,1,BAJA,MEDIA,BAJA,2023,ALO,44,2,HARD,24,Aston Martin,6,9,100.913,0.37300000000141154,-0.7549999999991996,LAW,HUL,False,False,False,34.9,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,HUL,1,1,MEDIUM,1,Renault,2,18,999.0,0.1230000000000473,-0.7699999999999818,KUB,RUS,False,False,False,40.6,True,HARD
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,GIO,6,1,SOFT,6,Alfa Romeo Racing,1,18,57.287,0.6320000000000618,-3.242999999999938,RAI,KUB,False,False,False,39.4,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,VET,19,1,SOFT,22,Ferrari,1,6,54.799,0.30900000000019645,-10.285999999999603,GAS,GRO,False,False,False,39.2,True,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,VER,20,1,SOFT,23,Red Bull Racing,1,4,54.857,0.5510000000003856,-10.927999999999884,LEC,GAS,False,False,False,41.6,True,HARD
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,KVY,21,1,SOFT,24,Toro Rosso,1,10,55.446,1.219000000000051,-1.41800000000012,ALB,SAI,False,False,False,40.6,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,GAS,22,1,SOFT,25,Red Bull Racing,1,4,55.476,16.984999999999673,-0.33100000000013097,LEC,VER,False,True,False,39.5,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,STR,22,1,MEDIUM,22,Racing Point,1,15,55.173,0.7310000000002219,-1.8460000000000036,NOR,RAI,False,False,False,39.1,True,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,MAG,23,1,SOFT,26,Haas F1 Team,1,7,55.402,3.087999999999738,-1.038000000000011,VET,ALB,True,False,False,41.3,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,RIC,24,1,SOFT,27,Renault,1,9,55.282,6.97400000000016,-2.5529999999998836,GAS,SAI,True,False,False,40.7,True,HARD
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,SAI,24,1,SOFT,24,McLaren,1,10,56.977000000000004,2.5529999999998836,-0.8579999999997199,RIC,HUL,False,False,False,40.4,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,PER,24,1,SOFT,24,Racing Point,1,12,55.879000000000005,0.6660000000001673,-2.5839999999998327,HUL,NOR,False,False,False,40.6,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,LEC,25,1,SOFT,28,Ferrari,1,3,54.695,15.817000000000007,-9.281999999999698,BOT,VER,False,True,False,39.6,True,HARD
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,ALB,25,1,SOFT,25,Toro Rosso,1,8,55.477000000000004,2.6649999999999636,-7.621999999999389,GAS,HUL,True,False,False,39.7,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,BOT,26,1,SOFT,29,Mercedes,1,2,54.998000000000005,14.824000000000524,-20.472999999999956,HAM,VER,False,True,False,39.2,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,GRO,26,1,SOFT,29,Haas F1 Team,1,6,55.016,2.280999999999949,-7.087999999999738,VET,GAS,True,True,False,39.0,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,NOR,26,1,SOFT,26,McLaren,1,11,56.007000000000005,2.9190000000007785,-1.5799999999999272,KVY,RAI,True,False,False,41.8,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,HAM,27,1,SOFT,30,Mercedes,1,1,54.286,-99.0,-29.675000000000182,NADIE,BOT,False,True,False,40.9,False,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,RAI,28,1,MEDIUM,28,Alfa Romeo Racing,1,13,56.336,1.09900000000016,-0.24899999999979627,SAI,RIC,True,True,False,39.8,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,KUB,31,1,MEDIUM,31,Williams,1,20,57.336,14.034999999999854,-99.0,RUS,NADIE,False,False,False,39.6,False,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,RUS,32,1,MEDIUM,32,Williams,1,19,57.181,18.68499999999949,-34.29899999999998,GIO,KUB,True,True,False,38.9,False,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,HUL,35,1,MEDIUM,35,Renault,1,11,55.198,2.6390000000001237,-4.67699999999968,ALB,SAI,True,True,False,41.4,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,VET,40,2,MEDIUM,21,Ferrari,1,4,53.769,14.197000000000116,-0.5780000000004293,VER,LEC,False,False,False,40.5,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,GIO,41,2,HARD,35,Alfa Romeo Racing,1,18,57.36,38.162999999999556,-37.48500000000058,RAI,RUS,False,False,False,41.8,False,HARD
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,VER,43,2,SOFT,23,Red Bull Racing,1,3,53.792,7.764999999999418,-12.829000000000633,BOT,LEC,False,False,False,41.0,True,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,RUS,44,2,SOFT,12,Williams,24,19,72.91,33.806000000000495,-30.126999999999498,GIO,KUB,True,False,False,39.0,False,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,KUB,44,2,SOFT,13,Williams,24,20,80.664,30.126999999999498,-99.0,RUS,NADIE,False,False,False,39.1,False,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,BOT,45,2,MEDIUM,19,Mercedes,1,2,53.038,11.185999999999694,-20.748000000000502,HAM,LEC,False,False,False,38.9,True,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,KVY,45,2,MEDIUM,24,Toro Rosso,24,8,54.084,16.805999999999585,-4.1469999999999345,GRO,MAG,False,False,False,41.3,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,MAG,45,2,MEDIUM,22,Haas F1 Team,24,9,54.019999999999996,4.1469999999999345,-4.551000000000386,KVY,ALB,False,False,False,41.4,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,ALB,45,2,MEDIUM,20,Toro Rosso,24,10,54.314,4.551000000000386,-19.65899999999965,MAG,SAI,False,False,False,41.2,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,RIC,45,2,HARD,21,Renault,24,12,62.95100000000001,5.0570000000006985,-7.655999999999949,SAI,PER,False,False,False,41.2,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,PER,45,2,MEDIUM,21,Racing Point,24,13,65.904,7.655999999999949,-7.55199999999968,RIC,HUL,False,False,False,41.3,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,RAI,45,2,HARD,17,Alfa Romeo Racing,24,15,76.13,24.305999999999585,-77.31500000000051,HUL,GIO,False,True,False,41.1,False,HARD
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,HAM,46,2,MEDIUM,19,Mercedes,24,1,52.959,-99.0,-47.766999999999825,NADIE,BOT,False,True,False,40.6,False,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,LEC,46,2,HARD,21,Ferrari,24,3,71.987,2.6390000000001237,-2.2619999999997162,BOT,VER,True,True,False,41.2,True,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,GAS,46,2,MEDIUM,24,Red Bull Racing,24,6,80.547,14.942000000000007,-13.400000000000546,VET,GRO,True,False,False,40.4,True,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,GRO,46,2,MEDIUM,20,Haas F1 Team,4,7,84.533,13.400000000000546,-31.771999999999935,GAS,MAG,False,True,False,40.4,False,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2019,SAI,46,2,MEDIUM,22,McLaren,4,10,83.01599999999999,2.318000000000211,-25.411999999999352,KVY,ALB,True,True,False,40.4,False,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,ALB,17,1,SOFT,20,Red Bull Racing,1,8,56.217,0.886000000000422,-0.4139999999997599,GAS,LEC,False,False,False,46.2,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,RUS,19,1,SOFT,19,Williams,1,18,56.491,1.1179999999999382,-1.2460000000000946,GRO,GIO,False,False,False,43.2,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,RAI,20,1,MEDIUM,20,Alfa Romeo Racing,1,16,58.587999999999994,5.1150000000002365,-0.22799999999961074,ALB,GRO,True,False,False,48.3,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,VER,21,1,SOFT,24,Red Bull Racing,1,3,55.583,1.7820000000001528,-18.73199999999997,BOT,STR,False,False,False,49.1,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,GAS,21,1,SOFT,24,AlphaTauri,1,8,56.542,2.531999999999698,-1.8670000000001892,LEC,NOR,False,False,False,48.1,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,NOR,21,1,SOFT,24,McLaren,1,9,55.966,1.8670000000001892,-0.4459999999999127,GAS,VET,False,False,False,48.5,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,KVY,21,1,SOFT,21,AlphaTauri,1,12,56.515,2.643000000000029,-2.413000000000011,RIC,MAG,False,False,False,48.4,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,GIO,21,1,MEDIUM,21,Alfa Romeo Racing,1,18,56.543,0.1499999999996362,-7.565000000000055,LAT,RUS,False,True,False,47.6,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,SAI,22,1,SOFT,25,McLaren,1,7,55.752,0.5,-5.416000000000167,LEC,VET,False,False,False,47.9,True,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,HAM,23,1,SOFT,26,Mercedes,1,1,54.682,-99.0,-11.78899999999976,NADIE,BOT,False,False,False,46.6,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,BOT,23,1,SOFT,26,Mercedes,1,2,55.314,11.78899999999976,-12.939000000000306,HAM,VER,False,True,False,45.5,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,STR,27,1,SOFT,30,Racing Point,1,5,56.358000000000004,2.5219999999999345,-1.6000000000003638,PER,LEC,False,False,False,50.1,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,MAG,28,1,SOFT,31,Haas F1 Team,1,15,59.331,0.8100000000004002,-6.449999999999818,KVY,GRO,True,False,False,48.7,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,LAT,28,1,MEDIUM,28,Williams,1,20,58.217,8.172999999999774,-99.0,GIO,NADIE,True,False,False,47.4,False,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,PER,29,1,SOFT,32,Racing Point,1,4,56.119,24.44799999999941,-5.253999999999905,BOT,LEC,True,False,False,44.8,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,LEC,29,1,SOFT,32,Ferrari,1,5,56.242000000000004,5.253999999999905,-6.091000000000349,PER,RIC,False,False,False,47.9,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,VET,29,1,MEDIUM,29,Ferrari,1,7,57.19,2.71100000000024,-1.893000000000029,RIC,STR,False,True,False,48.2,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,GRO,32,1,MEDIUM,33,Haas F1 Team,1,19,57.664,1.2710000000006403,-20.063999999999396,MAG,LAT,True,True,False,42.8,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,OCO,34,1,MEDIUM,34,Renault,1,13,57.160000000000004,1.1779999999998836,-1.949999999999818,KVY,VET,True,True,False,47.4,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,RIC,35,1,MEDIUM,35,Renault,1,7,57.218999999999994,1.6849999999994907,-2.1400000000003274,SAI,ALB,True,True,False,47.9,True,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,RUS,35,2,MEDIUM,16,Williams,1,15,55.787,1.6080000000001746,-4.402000000000044,RAI,GIO,False,False,False,47.9,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,LEC,38,2,MEDIUM,9,Ferrari,1,20,55.286,20.326000000000022,-99.0,LAT,NADIE,False,False,False,47.9,False,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,ALB,39,2,HARD,22,Red Bull Racing,1,9,55.42,1.5379999999995562,-1.5830000000005384,NOR,KVY,False,False,False,42.9,True,HARD
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,SAI,41,2,SOFT,22,McLaren,1,7,54.906,0.3609999999998763,-1.0190000000002328,GAS,NOR,False,False,False,48.4,True,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,STR,42,2,MEDIUM,15,Racing Point,1,5,55.295,1.6469999999999345,-3.229000000000269,PER,NOR,False,False,False,45.8,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,GAS,42,2,MEDIUM,21,AlphaTauri,1,7,54.785,1.9409999999998035,-2.355999999999767,NOR,KVY,False,False,False,45.1,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,NOR,44,2,SOFT,26,McLaren,1,5,54.265,5.793999999999869,-4.456999999999425,PER,KVY,False,False,False,49.2,True,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,RAI,44,2,MEDIUM,27,Alfa Romeo Racing,1,15,55.822,0.7159999999994398,-0.5709999999999127,GIO,OCO,False,False,False,48.5,True,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,KVY,45,2,MEDIUM,24,AlphaTauri,1,6,55.141999999999996,2.7219999999997526,-1.2200000000002547,VET,STR,False,True,False,48.7,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,GIO,45,2,MEDIUM,24,Alfa Romeo Racing,1,17,56.962,0.5880000000006476,-6.125,GRO,LAT,False,False,False,47.9,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,BOT,48,2,MEDIUM,25,Mercedes,1,2,54.141,19.83100000000013,-12.148000000000138,HAM,VER,False,True,False,47.4,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,LAT,49,2,MEDIUM,21,Williams,1,19,56.334,0.29399999999986903,-99.0,GIO,NADIE,True,False,False,46.0,False,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,HAM,50,2,MEDIUM,27,Mercedes,1,1,53.383,-99.0,-28.678000000000793,NADIE,VER,False,True,False,46.1,False,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,GRO,62,2,SOFT,33,Haas F1 Team,1,19,59.161,1.944999999999709,-99.0,LAT,NADIE,True,False,False,48.2,False,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2020,BOT,64,3,SOFT,19,Mercedes,1,3,53.509,8.239999999999782,-69.60099999999966,VER,PER,False,False,False,50.1,False,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,GIO,8,1,SOFT,8,Alfa Romeo Racing,24,15,60.113,3.643000000000029,-5.701999999999771,RAI,RUS,False,False,False,31.9,True,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,RUS,9,1,SOFT,9,Williams,4,15,77.252,7.630000000000109,-0.13700000000017099,RAI,MSC,False,False,False,32.5,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,LAT,9,1,SOFT,9,Williams,4,18,77.15700000000001,0.08399999999983265,-37.24800000000005,MAZ,GIO,False,True,False,32.6,False,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,GAS,18,1,SOFT,18,AlphaTauri,1,15,56.004999999999995,0.5619999999998981,-2.4650000000001455,RUS,LAT,True,True,False,31.4,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,ALO,21,1,SOFT,24,Alpine,1,11,56.043000000000006,4.895999999999731,-0.005999999999858119,STR,RAI,False,False,False,35.9,True,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,VET,21,1,SOFT,21,Aston Martin,1,13,56.116,1.2640000000001237,-1.0610000000001492,RAI,RUS,False,True,False,35.6,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,SAI,22,1,SOFT,25,Ferrari,1,9,56.059,1.7170000000000982,-5.360999999999876,NOR,STR,False,False,False,32.7,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,STR,22,1,SOFT,22,Aston Martin,1,10,56.093,5.360999999999876,-0.9780000000000655,SAI,RAI,False,False,False,32.7,True,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,MAZ,22,1,SOFT,22,Haas F1 Team,1,19,58.467,3.0900000000001455,-99.0,VET,NADIE,True,False,False,31.9,False,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,BOT,23,1,SOFT,26,Mercedes,1,4,55.589,4.63799999999992,-5.983000000000175,LEC,RIC,False,False,False,33.8,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,OCO,23,1,SOFT,26,Alpine,1,7,55.722,8.154999999999745,-1.9079999999999018,PER,NOR,False,False,False,34.7,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,NOR,23,1,SOFT,26,McLaren,1,8,54.916,1.9079999999999018,-5.700000000000273,OCO,RAI,False,False,False,33.2,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,MSC,23,1,SOFT,23,Haas F1 Team,1,16,57.004999999999995,1.8179999999997563,-0.9900000000002365,ALO,VET,True,True,False,33.0,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,VER,24,1,SOFT,27,Red Bull Racing,1,2,55.724000000000004,2.6309999999994034,-5.337000000000444,HAM,LEC,False,False,False,32.6,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,RIC,25,1,SOFT,28,McLaren,1,5,55.488,0.6939999999995052,-3.722000000000662,PER,BOT,False,True,False,31.6,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,PER,27,1,SOFT,30,Red Bull Racing,1,5,54.992000000000004,1.3229999999994106,-14.015000000000327,BOT,RAI,True,False,False,33.0,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,LAT,27,2,MEDIUM,18,Williams,1,12,57.19,0.3989999999994325,-0.06600000000071304,GIO,NOR,False,False,False,32.5,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,HAM,28,1,SOFT,32,Mercedes,1,1,54.968,-99.0,-12.930999999999585,NADIE,VER,False,True,False,35.2,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,LEC,28,1,SOFT,31,Ferrari,1,3,56.015,0.22599999999965803,-7.337000000000444,VER,BOT,True,True,False,36.0,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,RUS,28,2,MEDIUM,19,Williams,1,9,55.742999999999995,1.5930000000007567,-1.6869999999998981,SAI,OCO,False,False,False,36.1,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,RAI,37,1,MEDIUM,37,Alfa Romeo Racing,1,13,57.422,0.4470000000001164,-0.795999999999367,VET,GAS,True,True,False,32.5,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,VET,38,2,MEDIUM,17,Aston Martin,1,13,55.325,1.9790000000002692,-0.49399999999968713,GAS,RUS,False,True,False,35.8,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,STR,39,2,MEDIUM,17,Aston Martin,1,11,55.199,0.956000000000131,-1.4390000000003056,ALO,GAS,False,False,False,32.5,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,GIO,39,2,MEDIUM,34,Alfa Romeo Racing,1,17,57.928,1.356999999999971,-4.4229999999997744,VET,MSC,True,False,False,32.2,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,HAM,42,2,MEDIUM,14,Mercedes,1,2,53.825,4.484000000000378,-5.081000000000131,VER,BOT,False,False,False,36.1,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,MAZ,42,2,MEDIUM,20,Haas F1 Team,1,19,56.18300000000001,14.157000000000153,-99.0,GIO,NADIE,True,False,False,32.5,False,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,RIC,46,2,MEDIUM,21,McLaren,1,6,56.676,5.58600000000024,-1.3450000000002547,PER,SAI,False,False,False,31.4,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,SAI,46,2,MEDIUM,24,Ferrari,1,7,55.021,1.3450000000002547,-12.543999999999869,RIC,OCO,False,False,False,31.8,True,SOFT
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,GAS,47,2,MEDIUM,29,AlphaTauri,1,12,57.09,1.5079999999998108,-7.300000000000182,RUS,STR,True,True,False,33.5,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,LAT,50,3,MEDIUM,23,Williams,1,16,56.245000000000005,2.957999999999629,-11.579000000000633,GAS,GIO,False,False,False,34.7,True,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,MSC,50,2,MEDIUM,27,Haas F1 Team,1,18,55.995999999999995,2.7100000000000364,-42.80899999999929,GIO,MAZ,True,True,False,33.3,False,MEDIUM
Spanish Grand Prix,22.876357843137257,86.06275960918474,5,11,0,MEDIA,BAJA,BAJA,2021,NOR,51,2,MEDIUM,28,McLaren,1,9,54.617000000000004,5.207000000000335,-10.98700000000008,SAI,ALO,True,False,False,32.8,True,MEDIUM
